GO_t term CLIN_Pr NOCLIN_Pr CLIN_Abs NOCLIN_Abs
GO 46872 45 97 0 0
GO 46873 45 97 0 0
GO 46874 45 97 0 0
GO 46889 45 97 0 0
GO 46890 45 97 0 0
GO 46892 45 86 0 11
GO 46900 45 97 0 0
GO 46901 45 97 0 0
GO 46903 45 97 0 0
GO 46906 45 97 0 0
GO 46907 45 97 0 0
GO 46912 45 97 0 0
GO 46914 45 97 0 0
GO 46915 45 97 0 0
GO 46916 45 97 0 0
GO 46917 0 1 45 96
GO 46930 45 92 0 5
GO 46933 45 97 0 0
GO 46939 45 97 0 0
GO 46940 45 97 0 0
GO 46942 45 97 0 0
GO 46943 45 97 0 0
GO 46944 45 84 0 13
GO 46961 45 97 0 0
GO 46982 0 2 45 95
GO 46983 45 97 0 0
GO 47134 45 97 0 0
GO 47405 45 97 0 0
GO 47429 45 97 0 0
GO 47451 45 97 0 0
GO 47456 45 97 0 0
GO 47465 0 5 45 92
GO 47475 0 1 45 96
GO 47480 45 97 0 0
GO 47484 45 96 0 1
GO 47485 45 97 0 0
GO 47545 45 97 0 0
GO 47547 0 4 45 93
GO 47580 14 32 31 65
GO 47589 45 53 0 44
GO 47617 45 97 0 0
GO 47631 45 97 0 0
GO 47635 45 95 0 2
GO 47661 45 97 0 0
GO 47681 4 15 41 82
GO 47693 45 94 0 3
GO 47724 1 34 44 63
GO 47808 45 97 0 0
GO 47844 45 96 0 1
GO 47917 4 12 41 85
GO 47931 44 79 1 18
GO 47952 45 97 0 0
GO 47954 45 96 0 1
GO 47975 1 34 44 63
GO 48001 45 96 0 1
GO 48018 0 1 45 96
GO 48027 45 97 0 0
GO 48029 19 22 26 75
GO 48033 22 57 23 40
GO 48034 22 57 23 40
GO 48037 45 97 0 0
GO 48038 45 97 0 0
GO 48039 45 97 0 0
GO 48162 0 1 45 96
GO 48193 0 1 45 96
GO 48255 45 97 0 0
GO 48256 45 96 0 1
GO 48284 0 1 45 96
GO 48468 0 3 45 94
GO 48476 45 97 0 0
GO 48477 0 1 45 96
GO 48500 45 95 0 2
GO 48511 0 1 45 96
GO 48513 1 2 44 95
GO 48518 45 97 0 0
GO 48519 45 97 0 0
GO 48522 45 97 0 0
GO 48523 45 97 0 0
GO 48534 0 1 45 96
GO 48536 0 1 45 96
GO 48548 0 1 45 96
GO 48549 0 1 45 96
GO 48583 45 97 0 0
GO 48584 0 1 45 96
GO 48585 2 1 43 96
GO 48589 0 1 45 96
GO 48598 0 1 45 96
GO 48608 0 1 45 96
GO 48609 0 1 45 96
GO 48646 0 3 45 94
GO 48731 1 2 44 95
GO 48856 2 5 43 92
GO 48869 1 4 44 93
GO 48870 45 97 0 0
GO 48878 45 97 0 0
GO 50084 45 96 0 1
GO 50089 1 3 44 94
GO 50136 45 97 0 0
GO 50145 45 97 0 0
GO 50163 45 97 0 0
GO 50179 45 96 0 1
GO 50218 45 97 0 0
GO 50225 22 26 23 71
GO 50263 45 83 0 14
GO 50286 45 96 0 1
GO 50308 45 96 0 1
GO 50309 45 96 0 1
GO 50311 45 97 0 0
GO 50338 45 71 0 26
GO 50343 44 96 1 1
GO 50355 45 97 0 0
GO 50380 44 65 1 32
GO 50418 45 94 0 3
GO 50440 45 97 0 0
GO 50446 0 1 45 96
GO 50483 23 92 22 5
GO 50484 23 92 22 5
GO 50486 44 95 1 2
GO 50497 45 97 0 0
GO 50511 45 97 0 0
GO 50515 45 97 0 0
GO 50518 45 97 0 0
GO 50519 0 1 45 96
GO 50526 45 97 0 0
GO 50570 44 97 1 0
GO 50577 3 7 42 90
GO 50626 0 1 45 96
GO 50650 1 0 44 97
GO 50654 1 0 44 97
GO 50660 45 97 0 0
GO 50661 45 97 0 0
GO 50662 45 97 0 0
GO 50667 45 96 0 1
GO 50776 0 1 45 96
GO 50778 0 1 45 96
GO 50779 44 95 1 2
GO 50789 45 97 0 0
GO 50790 45 97 0 0
GO 50793 45 97 0 0
GO 50794 45 97 0 0
GO 50801 45 97 0 0
GO 50821 45 97 0 0
GO 50830 0 1 45 96
GO 50832 0 1 45 96
GO 50896 45 97 0 0
GO 50897 45 96 0 1
GO 50918 0 12 45 85
GO 50920 40 43 5 54
GO 50922 2 0 43 97
GO 50997 1 27 44 70
GO 51020 45 97 0 0
GO 51049 45 97 0 0
GO 51050 45 96 0 1
GO 51051 45 97 0 0
GO 51052 45 97 0 0
GO 51053 45 97 0 0
GO 51054 45 97 0 0
GO 51055 45 97 0 0
GO 51065 45 97 0 0
GO 51075 45 97 0 0
GO 51082 45 97 0 0
GO 51083 45 96 0 1
GO 51084 45 97 0 0
GO 51085 45 97 0 0
GO 51087 45 97 0 0
GO 51090 45 97 0 0
GO 51091 0 1 45 96
GO 51092 0 1 45 96
GO 51093 0 1 45 96
GO 51095 44 95 1 2
GO 51098 0 1 45 96
GO 51101 0 1 45 96
GO 51103 45 97 0 0
GO 51108 22 20 23 77
GO 51109 22 20 23 77
GO 51117 45 97 0 0
GO 51119 40 32 5 65
GO 51128 45 97 0 0
GO 51129 45 97 0 0
GO 51130 45 97 0 0
GO 51131 2 1 43 96
GO 51156 45 97 0 0
GO 51167 19 12 26 85
GO 51169 0 1 45 96
GO 51170 0 1 45 96
GO 51171 45 97 0 0
GO 51172 45 97 0 0
GO 51173 45 97 0 0
GO 51174 45 97 0 0
GO 51179 45 97 0 0
GO 51180 45 96 0 1
GO 51181 45 97 0 0
GO 51182 21 19 24 78
GO 51184 44 94 1 3
GO 51185 21 19 24 78
GO 51186 45 97 0 0
GO 51187 44 74 1 23
GO 51188 45 97 0 0
GO 51189 45 97 0 0
GO 51191 0 1 45 96
GO 51192 44 96 1 1
GO 51193 45 96 0 1
GO 51205 45 97 0 0
GO 51208 2 0 43 97
GO 51213 45 97 0 0
GO 51223 45 97 0 0
GO 51234 45 97 0 0
GO 51235 45 64 0 33
GO 51238 45 64 0 33
GO 51239 0 1 45 96
GO 51240 0 1 45 96
GO 51241 0 1 45 96
GO 51246 45 97 0 0
GO 51247 45 97 0 0
GO 51248 45 97 0 0
GO 51252 45 97 0 0
GO 51253 45 97 0 0
GO 51254 45 97 0 0
GO 51258 45 97 0 0
GO 51259 45 97 0 0
GO 51260 45 97 0 0
GO 51261 12 3 33 94
GO 51262 45 97 0 0
GO 51270 43 57 2 40
GO 51271 18 27 27 70
GO 51273 23 61 22 36
GO 51274 23 50 22 47
GO 51275 0 11 45 86
GO 51276 45 97 0 0
GO 51278 0 2 45 95
GO 51286 0 1 45 96
GO 51287 45 97 0 0
GO 51289 45 97 0 0
GO 51291 3 3 42 94
GO 51301 45 97 0 0
GO 51302 45 97 0 0
GO 51304 45 95 0 2
GO 51321 0 2 45 95
GO 51336 45 97 0 0
GO 51338 45 97 0 0
GO 51339 1 1 44 96
GO 51341 45 97 0 0
GO 51345 45 97 0 0
GO 51346 45 97 0 0
GO 51347 45 97 0 0
GO 51349 1 1 44 96
GO 51353 45 97 0 0
GO 51409 12 50 33 47
GO 51410 0 2 45 95
GO 51452 45 97 0 0
GO 51453 45 97 0 0
GO 51454 0 4 45 93
GO 51457 0 1 45 96
GO 51472 21 30 24 67
GO 51480 0 1 45 96
GO 51483 45 97 0 0
GO 51484 45 97 0 0
GO 51499 44 97 1 0
GO 51500 44 97 1 0
GO 51536 45 97 0 0
GO 51537 45 97 0 0
GO 51538 45 97 0 0
GO 51539 45 97 0 0
GO 51540 45 97 0 0
GO 51575 45 97 0 0
GO 51595 45 36 0 61
GO 51596 45 97 0 0
GO 51597 1 1 44 96
GO 51599 0 4 45 93
GO 51602 1 1 44 96
GO 51603 45 97 0 0
GO 51604 45 97 0 0
GO 51606 14 1 31 96
GO 51607 45 96 0 1
GO 51641 45 97 0 0
GO 51649 45 97 0 0
GO 51651 45 64 0 33
GO 51674 45 97 0 0
GO 51691 0 27 45 70
GO 51692 0 27 45 70
GO 51701 45 97 0 0
GO 51703 45 96 0 1
GO 51704 45 97 0 0
GO 51707 45 97 0 0
GO 51715 45 96 0 1
GO 51716 45 97 0 0
GO 51723 45 95 0 2
GO 51726 45 97 0 0
GO 51782 45 97 0 0
GO 51788 45 95 0 2
GO 51790 45 96 0 1
GO 51801 45 96 0 1
GO 51806 45 97 0 0
GO 51817 45 97 0 0
GO 51818 45 97 0 0
GO 51828 45 97 0 0
GO 51830 3 5 42 92
GO 51870 45 96 0 1
GO 51871 45 96 0 1
GO 51883 45 97 0 0
GO 51920 45 60 0 37
GO 51952 45 96 0 1
GO 51954 45 96 0 1
GO 51955 45 96 0 1
GO 51957 45 96 0 1
GO 51983 45 97 0 0
GO 51989 45 97 0 0
GO 51990 0 3 45 94
GO 51998 45 97 0 0
GO 52027 45 96 0 1
GO 52047 45 97 0 0
GO 52126 8 31 37 66
GO 52192 8 31 37 66
GO 52212 45 97 0 0
GO 52250 45 96 0 1
GO 52331 45 96 0 1
GO 52381 44 95 1 2
GO 52547 45 91 0 6
GO 52548 45 91 0 6
GO 52590 0 4 45 93
GO 52592 45 97 0 0
GO 52621 2 17 43 80
GO 52646 45 97 0 0
GO 52652 45 94 0 3
GO 52665 45 97 0 0
GO 52666 45 97 0 0
GO 52689 45 97 0 0
GO 52693 45 97 0 0
GO 52698 0 1 45 96
GO 52699 0 1 45 96
GO 52701 0 1 45 96
GO 52703 0 1 45 96
GO 52704 0 1 45 96
GO 52708 0 1 45 96
GO 52737 0 3 45 94
GO 52738 45 37 0 60
GO 52745 45 96 0 1
GO 52803 45 97 0 0
GO 52805 45 93 0 4
GO 52834 45 96 0 1
GO 52855 45 81 0 16
GO 52856 45 81 0 16
GO 52857 45 81 0 16
GO 52858 45 95 0 2
GO 52868 0 1 45 96
GO 52875 0 2 45 95
GO 52906 44 96 1 1
GO 52907 45 97 0 0
GO 52913 44 97 1 0
GO 52914 45 96 0 1
GO 52916 45 97 0 0
GO 55029 45 96 0 1
GO 55062 45 97 0 0
GO 55065 45 97 0 0
GO 55067 45 97 0 0
GO 55069 45 97 0 0
GO 55070 35 43 10 54
GO 55072 45 97 0 0
GO 55073 45 97 0 0
GO 55074 18 61 27 36
GO 55076 45 97 0 0
GO 55078 45 94 0 3
GO 55080 45 97 0 0
GO 55081 45 97 0 0
GO 55082 45 97 0 0
GO 55083 45 97 0 0
GO 55085 45 97 0 0
GO 55086 45 97 0 0
GO 55114 45 97 0 0
GO 55129 45 97 0 0
GO 55130 45 96 0 1
GO 60003 45 59 0 38
GO 60033 0 1 45 96
GO 60089 45 97 0 0
GO 60090 45 97 0 0
GO 60170 1 0 44 97
GO 60187 45 97 0 0
GO 60241 0 1 45 96
GO 60249 1 1 44 96
GO 60255 45 97 0 0
GO 60274 45 97 0 0
GO 60322 1 1 44 96
GO 60341 45 97 0 0
GO 60429 0 1 45 96
GO 60548 0 1 45 96
GO 60589 45 97 0 0
GO 60590 45 97 0 0
GO 60627 0 1 45 96
GO 60698 45 97 0 0
GO 60699 45 97 0 0
GO 60700 45 97 0 0
GO 60701 45 97 0 0
GO 60702 45 97 0 0
GO 61013 45 97 0 0
GO 61024 45 97 0 0
GO 61025 0 1 45 96
GO 61077 45 97 0 0
GO 61134 45 91 0 6
GO 61135 45 91 0 6
GO 61458 0 1 45 96
GO 61463 0 6 45 91
GO 61475 45 97 0 0
GO 61501 2 0 43 97
GO 61503 45 97 0 0
GO 61504 45 97 0 0
GO 61505 45 97 0 0
GO 61522 45 96 0 1
GO 61542 45 97 0 0
GO 61593 1 3 44 94
GO 61598 45 96 0 1
GO 61602 0 7 45 90
GO 61603 45 96 0 1
GO 61605 45 97 0 0
GO 61640 45 97 0 0
GO 61687 45 59 0 38
GO 61695 45 97 0 0
GO 61710 45 97 0 0
GO 61720 1 3 44 94
GO 61727 45 97 0 0
GO 61731 45 97 0 0
GO 61732 1 0 44 97
GO 61733 45 95 0 2
GO 61783 45 97 0 0
GO 61798 43 93 2 4
GO 61799 44 97 1 0
GO 61984 45 96 0 1
GO 61985 45 96 0 1
GO 62012 45 97 0 0
GO 62013 45 97 0 0
GO 62014 0 24 45 73
GO 65002 45 97 0 0
GO 65003 45 97 0 0
GO 65007 45 97 0 0
GO 65008 45 97 0 0
GO 65009 45 97 0 0
GO 70003 44 96 1 1
GO 70004 45 96 0 1
GO 70006 45 97 0 0
GO 70008 45 97 0 0
GO 70011 45 97 0 0
GO 70012 45 64 0 33
GO 70013 45 97 0 0
GO 70026 42 55 3 42
GO 70035 45 97 0 0
GO 70037 45 97 0 0
GO 70038 45 97 0 0
GO 70039 45 97 0 0
GO 70040 45 96 0 1
GO 70041 45 97 0 0
GO 70042 45 96 0 1
GO 70043 45 97 0 0
GO 70050 1 1 44 96
GO 70051 0 9 45 88
GO 70063 45 97 0 0
GO 70069 45 97 0 0
GO 70084 44 97 1 0
GO 70085 43 97 2 0
GO 70178 0 2 45 95
GO 70180 45 97 0 0
GO 70181 45 97 0 0
GO 70189 22 17 23 80
GO 70201 45 97 0 0
GO 70204 45 94 0 3
GO 70205 45 95 0 2
GO 70206 45 97 0 0
GO 70207 45 97 0 0
GO 70279 45 97 0 0
GO 70283 45 97 0 0
GO 70301 45 97 0 0
GO 70329 45 92 0 5
GO 70401 45 97 0 0
GO 70402 45 97 0 0
GO 70403 45 97 0 0
GO 70404 45 93 0 4
GO 70417 45 97 0 0
GO 70453 45 96 0 1
GO 70469 45 97 0 0
GO 70470 45 97 0 0
GO 70475 45 97 0 0
GO 70476 45 97 0 0
GO 70482 3 10 42 87
GO 70525 45 97 0 0
GO 70547 45 96 0 1
GO 70548 43 97 2 0
GO 70566 45 97 0 0
GO 70567 45 97 0 0
GO 70568 45 97 0 0
GO 70569 45 97 0 0
GO 70573 45 97 0 0
GO 70574 45 97 0 0
GO 70581 45 97 0 0
GO 70588 16 61 29 36
GO 70589 45 97 0 0
GO 70592 0 2 45 95
GO 70613 1 43 44 54
GO 70628 1 0 44 97
GO 70647 0 3 45 94
GO 70677 45 97 0 0
GO 70689 43 96 2 1
GO 70717 45 97 0 0
GO 70727 45 97 0 0
GO 70733 4 11 41 86
GO 70739 45 69 0 28
GO 70778 45 61 0 36
GO 70813 42 62 3 35
GO 70814 42 62 3 35
GO 70818 45 97 0 0
GO 70819 45 97 0 0
GO 70838 45 97 0 0
GO 70848 0 1 45 96
GO 70873 45 97 0 0
GO 70874 45 94 0 3
GO 70875 45 95 0 2
GO 70881 45 96 0 1
GO 70887 45 97 0 0
GO 70894 44 97 1 0
GO 70905 45 97 0 0
GO 70925 45 97 0 0
GO 70930 44 96 1 1
GO 70968 1 30 44 67
GO 70972 45 97 0 0
GO 70988 20 19 25 78
GO 70992 45 97 0 0
GO 71071 45 97 0 0
GO 71072 45 97 0 0
GO 71103 45 97 0 0
GO 71111 0 9 45 88
GO 71139 45 97 0 0
GO 71172 45 84 0 13
GO 71214 45 97 0 0
GO 71215 0 1 45 96
GO 71216 0 1 45 96
GO 71218 45 95 0 2
GO 71219 0 1 45 96
GO 71229 45 97 0 0
GO 71230 45 91 0 6
GO 71236 45 97 0 0
GO 71237 45 97 0 0
GO 71241 45 97 0 0
GO 71243 45 97 0 0
GO 71248 45 97 0 0
GO 71249 45 95 0 2
GO 71250 45 95 0 2
GO 71265 45 97 0 0
GO 71267 45 97 0 0
GO 71276 0 1 45 96
GO 71280 45 65 0 32
GO 71281 45 77 0 20
GO 71288 45 97 0 0
GO 71292 45 65 0 32
GO 71310 45 97 0 0
GO 71363 0 1 45 96
GO 71396 0 1 45 96
GO 71417 45 97 0 0
GO 71421 0 3 45 94
GO 71422 45 96 0 1
GO 71424 45 97 0 0
GO 71450 45 96 0 1
GO 71451 45 96 0 1
GO 71466 21 7 24 90
GO 71467 45 97 0 0
GO 71468 0 1 45 96
GO 71470 45 96 0 1
GO 71472 45 96 0 1
GO 71474 45 96 0 1
GO 71475 45 96 0 1
GO 71478 45 97 0 0
GO 71482 45 97 0 0
GO 71495 45 97 0 0
GO 71496 45 97 0 0
GO 71500 12 50 33 47
GO 71502 43 97 2 0
GO 71518 0 9 45 88
GO 71522 0 1 45 96
GO 71545 45 96 0 1
GO 71554 45 97 0 0
GO 71555 45 97 0 0
GO 71575 45 97 0 0
GO 71577 45 97 0 0
GO 71616 45 97 0 0
GO 71617 44 97 1 0
GO 71667 0 1 45 96
GO 71702 45 97 0 0
GO 71704 45 97 0 0
GO 71705 45 97 0 0
GO 71709 45 97 0 0
GO 71723 45 96 0 1
GO 71731 45 97 0 0
GO 71732 1 35 44 62
GO 71766 1 0 44 97
GO 71770 1 0 44 97
GO 71772 0 1 45 96
GO 71773 0 1 45 96
GO 71804 45 97 0 0
GO 71805 45 97 0 0
GO 71806 45 97 0 0
GO 71807 3 3 42 94
GO 71826 45 97 0 0
GO 71840 45 97 0 0
GO 71852 0 2 45 95
GO 71890 44 95 1 2
GO 71897 45 97 0 0
GO 71915 0 1 45 96
GO 71916 45 97 0 0
GO 71932 45 97 0 0
GO 71941 45 97 0 0
GO 71944 45 97 0 0
GO 71949 45 97 0 0
GO 71951 44 96 1 1
GO 71963 45 96 0 1
GO 71966 0 2 45 95
GO 71972 45 97 0 0
GO 71973 45 97 0 0
GO 71975 45 96 0 1
GO 71977 45 96 0 1
GO 71978 45 79 0 18
GO 72321 45 97 0 0
GO 72322 45 97 0 0
GO 72323 45 97 0 0
GO 72329 45 97 0 0
GO 72330 45 97 0 0
GO 72331 0 1 45 96
GO 72332 0 1 45 96
GO 72337 45 97 0 0
GO 72341 45 97 0 0
GO 72344 45 96 0 1
GO 72348 45 97 0 0
GO 72349 44 55 1 42
GO 72350 45 97 0 0
GO 72351 0 5 45 92
GO 72488 45 97 0 0
GO 72490 45 45 0 52
GO 72491 45 45 0 52
GO 72501 45 97 0 0
GO 72502 45 97 0 0
GO 72503 45 97 0 0
GO 72505 45 97 0 0
GO 72506 45 97 0 0
GO 72507 45 97 0 0
GO 72509 45 97 0 0
GO 72511 45 97 0 0
GO 72521 45 97 0 0
GO 72522 45 97 0 0
GO 72523 45 97 0 0
GO 72524 45 97 0 0
GO 72525 45 97 0 0
GO 72526 45 96 0 1
GO 72527 45 97 0 0
GO 72528 45 97 0 0
GO 72529 45 97 0 0
GO 72530 0 13 45 84
GO 72531 45 96 0 1
GO 72580 0 1 45 96
GO 72581 0 1 45 96
GO 72586 45 96 0 1
GO 72593 45 97 0 0
GO 72594 45 97 0 0
GO 72595 0 1 45 96
GO 72599 45 97 0 0
GO 72657 45 97 0 0
GO 72714 0 3 45 94
GO 72747 22 4 23 93
GO 72756 22 4 23 93
GO 75713 15 17 30 80
GO 80033 45 95 0 2
GO 80090 45 97 0 0
GO 80134 45 97 0 0
GO 80135 45 97 0 0
GO 80146 45 97 0 0
GO 85027 3 5 42 92
GO 89705 45 96 0 1
GO 89715 44 97 1 0
GO 89718 0 2 45 95
GO 90066 45 97 0 0
GO 90069 45 97 0 0
GO 90070 45 97 0 0
GO 90071 45 97 0 0
GO 90079 45 97 0 0
GO 90087 45 97 0 0
GO 90093 0 1 45 96
GO 90116 0 10 45 87
GO 90143 45 96 0 1
GO 90150 45 97 0 0
GO 90160 0 1 45 96
GO 90174 0 1 45 96
GO 90304 45 97 0 0
GO 90305 45 97 0 0
GO 90313 45 97 0 0
GO 90329 45 97 0 0
GO 90352 4 8 41 89
GO 90357 45 97 0 0
GO 90407 45 97 0 0
GO 90482 21 19 24 78
GO 90483 30 40 15 57
GO 90499 45 97 0 0
GO 90501 45 97 0 0
GO 90502 45 97 0 0
GO 90503 45 97 0 0
GO 90529 45 97 0 0
GO 90533 16 12 29 85
GO 90540 0 1 45 96
GO 90563 45 97 0 0
GO 90589 0 1 45 96
GO 90599 0 27 45 70
GO 90605 45 97 0 0
GO 90609 45 96 0 1
GO 90662 45 97 0 0
GO 97035 45 97 0 0
GO 97056 37 34 8 63
GO 97159 45 97 0 0
GO 97163 45 97 0 0
GO 97164 45 97 0 0
GO 97172 45 97 0 0
GO 97190 0 1 45 96
GO 97193 0 1 45 96
GO 97216 45 97 0 0
GO 97237 45 97 0 0
GO 97264 45 95 0 2
GO 97292 0 5 45 92
GO 97293 0 5 45 92
GO 97305 0 1 45 96
GO 97306 0 1 45 96
GO 97347 45 96 0 1
GO 97366 45 97 0 0
GO 97367 45 97 0 0
GO 97428 45 97 0 0
GO 97435 12 3 33 94
GO 97458 1 1 44 96
GO 97501 45 62 0 35
GO 97506 44 97 1 0
GO 97510 44 97 1 0
GO 97577 45 64 0 33
GO 97588 45 97 0 0
GO 97617 45 97 0 0
GO 97638 0 2 45 95
GO 97659 45 97 0 0
GO 97697 42 66 3 31
GO 97708 2 1 43 96
GO 97718 45 97 0 0
GO 97730 1 0 44 97
GO 97731 1 0 44 97
GO 97733 1 0 44 97
GO 97747 45 97 0 0
GO 98015 2 4 43 93
GO 98025 2 4 43 93
GO 98027 0 1 45 96
GO 98533 45 97 0 0
GO 98542 45 96 0 1
GO 98552 45 97 0 0
GO 98561 45 96 0 1
GO 98562 45 97 0 0
GO 98567 45 97 0 0
GO 98586 44 97 1 0
GO 98588 3 1 42 96
GO 98590 1 0 44 97
GO 98630 0 9 45 88
GO 98655 45 97 0 0
GO 98656 45 97 0 0
GO 98657 0 3 45 94
GO 98660 45 97 0 0
GO 98661 45 97 0 0
GO 98662 45 97 0 0
GO 98732 45 97 0 0
GO 98739 0 2 45 95
GO 98743 0 9 45 88
GO 98754 45 97 0 0
GO 98771 45 97 0 0
GO 98772 45 97 0 0
GO 98776 45 97 0 0
GO 98791 2 1 43 96
GO 98795 0 6 45 91
GO 98796 45 97 0 0
GO 98797 45 97 0 0
GO 98798 1 3 44 94
GO 98800 1 2 44 95
GO 98803 45 97 0 0
GO 98805 0 1 45 96
GO 98809 45 84 0 13
GO 98813 45 97 0 0
GO 98869 45 97 0 0
GO 99046 45 97 0 0
GO 99116 44 96 1 1
GO 99131 45 97 0 0
GO 99132 45 97 0 0
GO 99133 45 97 0 0
GO 99516 45 97 0 0
GO 99620 0 2 45 95
GO 99621 0 3 45 94
GO 101005 0 1 45 96
GO 101031 45 97 0 0
GO 104004 45 97 0 0
GO 106004 45 97 0 0
GO 106009 44 96 1 1
GO 106026 44 97 1 0
GO 106050 22 65 23 32
GO 106074 45 97 0 0
GO 106077 1 0 44 97
GO 110017 45 96 0 1
GO 120009 45 97 0 0
GO 120010 45 97 0 0
GO 120025 1 1 44 96
GO 120038 1 0 44 97
GO 120100 44 96 1 1
GO 120101 44 96 1 1
GO 120127 0 1 45 96
GO 140030 1 0 44 97
GO 140035 1 0 44 97
GO 140096 45 97 0 0
GO 140097 45 97 0 0
GO 140098 45 97 0 0
GO 140101 45 97 0 0
GO 140102 45 97 0 0
GO 140104 45 97 0 0
GO 140110 45 97 0 0
GO 140115 45 97 0 0
GO 1900079 45 97 0 0
GO 1900081 45 97 0 0
GO 1900150 0 1 45 96
GO 1900190 30 78 15 19
GO 1900191 30 78 15 19
GO 1900231 30 78 15 19
GO 1900232 30 78 15 19
GO 1900371 0 6 45 91
GO 1900372 0 6 45 91
GO 1900542 0 6 45 91
GO 1900543 0 6 45 91
GO 1901068 45 97 0 0
GO 1901069 1 34 44 63
GO 1901070 45 97 0 0
GO 1901071 44 40 1 57
GO 1901072 37 37 8 60
GO 1901073 0 2 45 95
GO 1901135 45 97 0 0
GO 1901136 45 97 0 0
GO 1901137 45 97 0 0
GO 1901159 19 12 26 85
GO 1901193 44 97 1 0
GO 1901195 44 97 1 0
GO 1901222 0 1 45 96
GO 1901264 45 97 0 0
GO 1901265 45 97 0 0
GO 1901269 45 97 0 0
GO 1901271 45 97 0 0
GO 1901292 45 97 0 0
GO 1901293 45 97 0 0
GO 1901322 22 4 23 93
GO 1901359 45 27 0 70
GO 1901360 45 97 0 0
GO 1901361 45 97 0 0
GO 1901362 45 97 0 0
GO 1901363 45 97 0 0
GO 1901367 0 8 45 89
GO 1901401 45 96 0 1
GO 1901419 0 1 45 96
GO 1901420 0 1 45 96
GO 1901463 45 96 0 1
GO 1901474 0 3 45 94
GO 1901505 45 97 0 0
GO 1901530 44 97 1 0
GO 1901562 22 4 23 93
GO 1901564 45 97 0 0
GO 1901565 45 97 0 0
GO 1901566 45 97 0 0
GO 1901575 45 97 0 0
GO 1901576 45 97 0 0
GO 1901605 45 97 0 0
GO 1901606 45 97 0 0
GO 1901607 45 97 0 0
GO 1901611 45 97 0 0
GO 1901612 45 94 0 3
GO 1901615 45 97 0 0
GO 1901616 45 97 0 0
GO 1901617 45 97 0 0
GO 1901642 45 97 0 0
GO 1901652 45 97 0 0
GO 1901653 45 97 0 0
GO 1901654 45 38 0 59
GO 1901655 22 4 23 93
GO 1901657 45 97 0 0
GO 1901658 45 97 0 0
GO 1901659 45 97 0 0
GO 1901661 45 97 0 0
GO 1901663 45 97 0 0
GO 1901678 45 97 0 0
GO 1901680 45 91 0 6
GO 1901681 45 97 0 0
GO 1901682 45 97 0 0
GO 1901698 45 97 0 0
GO 1901699 45 97 0 0
GO 1901700 45 97 0 0
GO 1901701 45 97 0 0
GO 1901873 40 43 5 54
GO 1901875 40 43 5 54
GO 1901891 45 97 0 0
GO 1901892 45 97 0 0
GO 1901973 45 96 0 1
GO 1901981 0 1 45 96
GO 1902021 43 50 2 47
GO 1902022 0 1 45 96
GO 1902023 0 14 45 83
GO 1902047 45 97 0 0
GO 1902170 45 95 0 2
GO 1902201 18 20 27 77
GO 1902221 45 97 0 0
GO 1902222 45 96 0 1
GO 1902223 45 97 0 0
GO 1902280 44 95 1 2
GO 1902292 45 96 0 1
GO 1902328 45 96 0 1
GO 1902358 45 97 0 0
GO 1902369 45 97 0 0
GO 1902373 45 97 0 0
GO 1902410 45 97 0 0
GO 1902412 45 97 0 0
GO 1902413 45 97 0 0
GO 1902444 45 97 0 0
GO 1902475 45 97 0 0
GO 1902493 0 3 45 94
GO 1902494 45 97 0 0
GO 1902495 45 97 0 0
GO 1902531 0 1 45 96
GO 1902532 0 1 45 96
GO 1902555 44 96 1 1
GO 1902599 0 3 45 94
GO 1902600 45 97 0 0
GO 1902601 45 59 0 38
GO 1902603 21 17 24 80
GO 1902626 45 97 0 0
GO 1902679 45 97 0 0
GO 1902680 45 97 0 0
GO 1902757 45 96 0 1
GO 1902758 45 96 0 1
GO 1902759 0 7 45 90
GO 1902760 0 7 45 90
GO 1902776 1 3 44 94
GO 1902777 1 3 44 94
GO 1902834 45 96 0 1
GO 1902836 45 96 0 1
GO 1903008 44 97 1 0
GO 1903046 0 2 45 95
GO 1903047 45 97 0 0
GO 1903136 42 62 3 35
GO 1903227 1 34 44 63
GO 1903228 1 34 44 63
GO 1903311 45 97 0 0
GO 1903312 45 97 0 0
GO 1903313 0 8 45 89
GO 1903314 4 8 41 89
GO 1903317 1 43 44 54
GO 1903319 1 43 44 54
GO 1903338 0 1 45 96
GO 1903352 45 34 0 63
GO 1903400 0 2 45 95
GO 1903401 0 1 45 96
GO 1903424 45 97 0 0
GO 1903425 45 97 0 0
GO 1903436 45 97 0 0
GO 1903437 45 97 0 0
GO 1903506 45 97 0 0
GO 1903507 45 97 0 0
GO 1903508 45 97 0 0
GO 1903509 45 97 0 0
GO 1903510 1 0 44 97
GO 1903533 45 97 0 0
GO 1903555 0 1 45 96
GO 1903556 0 1 45 96
GO 1903711 21 1 24 96
GO 1903712 45 97 0 0
GO 1903714 45 91 0 6
GO 1903725 45 97 0 0
GO 1903726 45 97 0 0
GO 1903785 45 91 0 6
GO 1903789 45 96 0 1
GO 1903791 45 94 0 3
GO 1903792 45 97 0 0
GO 1903793 45 96 0 1
GO 1903795 45 97 0 0
GO 1903796 45 97 0 0
GO 1903825 45 97 0 0
GO 1903826 0 14 45 83
GO 1903827 45 97 0 0
GO 1903830 45 96 0 1
GO 1903874 45 97 0 0
GO 1903959 45 97 0 0
