"","G","Gene","MC","WTC","MD","WTD","Fisher.p","phi","OR1","OR2"
"3026","GO",33051,20,26,2,71,2.96e-08,-0.511,"0.0366",27.3
"3027","GO",33094,0,2,22,95,1,0.062,"Inf",0
"3028","GO",33108,0,1,22,96,1,0.044,"Inf",0
"3029","GO",33120,21,94,1,3,0.564,0.031,"1.490",0.67
"3030","GO",33157,22,97,0,0,1,NA,"NaN",NA
"3031","GO",33177,22,97,0,0,1,NA,"NaN",NA
"3032","GO",33178,22,97,0,0,1,NA,"NaN",NA
"3033","GO",33194,22,97,0,0,1,NA,"NaN",NA
"3034","GO",33195,22,96,0,1,1,-0.044,"0.000",Inf
"3035","GO",33202,22,97,0,0,1,NA,"NaN",NA
"3036","GO",33212,22,96,0,1,1,-0.044,"0.000",Inf
"3037","GO",33214,22,96,0,1,1,-0.044,"0.000",Inf
"3038","GO",33218,22,97,0,0,1,NA,"NaN",NA
"3039","GO",33220,22,96,0,1,1,-0.044,"0.000",Inf
"3040","GO",33228,22,97,0,0,1,NA,"NaN",NA
"3041","GO",33229,21,44,1,53,7.96e-06,-0.391,"0.0395",25.3
"3042","GO",33238,22,97,0,0,1,NA,"NaN",NA
"3043","GO",33241,22,97,0,0,1,NA,"NaN",NA
"3044","GO",33256,0,1,22,96,1,0.044,"Inf",0
"3045","GO",33257,0,1,22,96,1,0.044,"Inf",0
"3046","GO",33281,22,97,0,0,1,NA,"NaN",NA
"3047","GO",33293,22,97,0,0,1,NA,"NaN",NA
"3048","GO",33317,22,97,0,0,1,NA,"NaN",NA
"3049","GO",33345,22,95,0,2,1,-0.062,"0.000",Inf
"3050","GO",33353,22,97,0,0,1,NA,"NaN",NA
"3051","GO",33359,22,96,0,1,1,-0.044,"0.000",Inf
"3052","GO",33365,22,97,0,0,1,NA,"NaN",NA
"3053","GO",33383,21,96,1,1,0.337,0.106,"4.570",0.219
"3054","GO",33384,21,96,1,1,0.337,0.106,"4.570",0.219
"3055","GO",33499,22,90,0,7,0.346,-0.119,"0.000",Inf
"3056","GO",33526,22,97,0,0,1,NA,"NaN",NA
"3057","GO",33539,22,97,0,0,1,NA,"NaN",NA
"3058","GO",33542,22,97,0,0,1,NA,"NaN",NA
"3059","GO",33554,22,97,0,0,1,NA,"NaN",NA
"3060","GO",33558,22,97,0,0,1,NA,"NaN",NA
"3061","GO",33567,22,97,0,0,1,NA,"NaN",NA
"3062","GO",33585,22,96,0,1,1,-0.044,"0.000",Inf
"3063","GO",33592,22,97,0,0,1,NA,"NaN",NA
"3064","GO",33643,3,4,19,93,0.117,-0.157,"0.272",3.67
"3065","GO",33644,1,1,21,96,0.337,-0.106,"0.219",4.57
"3066","GO",33646,3,3,19,94,0.076,-0.187,"0.202",4.95
"3067","GO",33647,1,0,21,97,0.185,-0.193,"0.000",Inf
"3068","GO",33648,1,0,21,97,0.185,-0.193,"0.000",Inf
"3069","GO",33655,1,0,21,97,0.185,-0.193,"0.000",Inf
"3070","GO",33674,22,97,0,0,1,NA,"NaN",NA
"3071","GO",33676,21,97,1,0,0.185,0.193,"Inf",0
"3072","GO",33677,22,97,0,0,1,NA,"NaN",NA
"3073","GO",33680,22,97,0,0,1,NA,"NaN",NA
"3074","GO",33692,22,97,0,0,1,NA,"NaN",NA
"3075","GO",33711,22,97,0,0,1,NA,"NaN",NA
"3076","GO",33719,0,39,22,58,7.71e-05,0.333,"Inf",0
"3077","GO",33736,0,7,22,90,0.346,0.119,"Inf",0
"3078","GO",33739,22,97,0,0,1,NA,"NaN",NA
"3079","GO",33745,22,96,0,1,1,-0.044,"0.000",Inf
"3080","GO",33748,0,1,22,96,1,0.044,"Inf",0
"3081","GO",33785,22,97,0,0,1,NA,"NaN",NA
"3082","GO",33786,22,97,0,0,1,NA,"NaN",NA
"3083","GO",33812,0,1,22,96,1,0.044,"Inf",0
"3084","GO",33817,21,97,1,0,0.185,0.193,"Inf",0
"3085","GO",33818,22,95,0,2,1,-0.062,"0.000",Inf
"3086","GO",33819,22,97,0,0,1,NA,"NaN",NA
"3087","GO",33825,0,2,22,95,1,0.062,"Inf",0
"3088","GO",33856,22,96,0,1,1,-0.044,"0.000",Inf
"3089","GO",33862,22,97,0,0,1,NA,"NaN",NA
"3090","GO",33863,0,3,22,94,1,0.077,"Inf",0
"3091","GO",33865,22,97,0,0,1,NA,"NaN",NA
"3092","GO",33866,22,97,0,0,1,NA,"NaN",NA
"3093","GO",33875,22,97,0,0,1,NA,"NaN",NA
"3094","GO",33890,22,97,0,0,1,NA,"NaN",NA
"3095","GO",33993,0,1,22,96,1,0.044,"Inf",0
"3096","GO",34017,22,96,0,1,1,-0.044,"0.000",Inf
"3097","GO",34023,22,70,0,27,0.00343,-0.258,"0.000",Inf
"3098","GO",34028,22,82,0,15,0.0702,-0.181,"0.000",Inf
"3099","GO",34030,22,97,0,0,1,NA,"NaN",NA
"3100","GO",34032,22,97,0,0,1,NA,"NaN",NA
"3101","GO",34033,22,97,0,0,1,NA,"NaN",NA
"3102","GO",34035,22,97,0,0,1,NA,"NaN",NA
"3103","GO",34040,22,97,0,0,1,NA,"NaN",NA
"3104","GO",34057,22,96,0,1,1,-0.044,"0.000",Inf
"3105","GO",34058,0,1,22,96,1,0.044,"Inf",0
"3106","GO",34061,22,97,0,0,1,NA,"NaN",NA
"3107","GO",34062,22,97,0,0,1,NA,"NaN",NA
"3108","GO",34192,0,8,22,89,0.349,0.128,"Inf",0
"3109","GO",34194,0,8,22,89,0.349,0.128,"Inf",0
"3110","GO",34198,22,97,0,0,1,NA,"NaN",NA
"3111","GO",34200,21,97,1,0,0.185,0.193,"Inf",0
"3112","GO",34203,22,97,0,0,1,NA,"NaN",NA
"3113","GO",34204,22,97,0,0,1,NA,"NaN",NA
"3114","GO",34212,22,97,0,0,1,NA,"NaN",NA
"3115","GO",34213,22,96,0,1,1,-0.044,"0.000",Inf
"3116","GO",34214,22,97,0,0,1,NA,"NaN",NA
"3117","GO",34219,22,97,0,0,1,NA,"NaN",NA
"3118","GO",34220,22,97,0,0,1,NA,"NaN",NA
"3119","GO",34221,0,2,22,95,1,0.062,"Inf",0
"3120","GO",34224,0,1,22,96,1,0.044,"Inf",0
"3121","GO",34227,22,97,0,0,1,NA,"NaN",NA
"3122","GO",34248,22,97,0,0,1,NA,"NaN",NA
"3123","GO",34249,22,97,0,0,1,NA,"NaN",NA
"3124","GO",34250,22,97,0,0,1,NA,"NaN",NA
"3125","GO",34257,1,4,21,93,1,-0.008,"0.903",1.11
"3126","GO",34258,1,4,21,93,1,-0.008,"0.903",1.11
"3127","GO",34293,0,2,22,95,1,0.062,"Inf",0
"3128","GO",34308,22,97,0,0,1,NA,"NaN",NA
"3129","GO",34309,22,95,0,2,1,-0.062,"0.000",Inf
"3130","GO",34311,22,97,0,0,1,NA,"NaN",NA
"3131","GO",34312,22,97,0,0,1,NA,"NaN",NA
"3132","GO",34335,22,97,0,0,1,NA,"NaN",NA
"3133","GO",34336,21,94,1,3,0.564,0.031,"1.490",0.67
"3134","GO",34337,22,97,0,0,1,NA,"NaN",NA
"3135","GO",34353,21,95,1,2,0.462,0.062,"2.260",0.442
"3136","GO",34355,22,97,0,0,1,NA,"NaN",NA
"3137","GO",34404,22,97,0,0,1,NA,"NaN",NA
"3138","GO",34421,22,97,0,0,1,NA,"NaN",NA
"3139","GO",34440,22,97,0,0,1,NA,"NaN",NA
"3140","GO",34458,22,97,0,0,1,NA,"NaN",NA
"3141","GO",34459,22,96,0,1,1,-0.044,"0.000",Inf
"3142","GO",34470,22,97,0,0,1,NA,"NaN",NA
"3143","GO",34471,22,97,0,0,1,NA,"NaN",NA
"3144","GO",34504,0,1,22,96,1,0.044,"Inf",0
"3145","GO",34552,22,96,0,1,1,-0.044,"0.000",Inf
"3146","GO",34567,0,11,22,86,0.213,0.152,"Inf",0
"3147","GO",34599,22,97,0,0,1,NA,"NaN",NA
"3148","GO",34605,22,97,0,0,1,NA,"NaN",NA
"3149","GO",34611,22,97,0,0,1,NA,"NaN",NA
"3150","GO",34613,22,97,0,0,1,NA,"NaN",NA
"3151","GO",34614,22,97,0,0,1,NA,"NaN",NA
"3152","GO",34618,22,97,0,0,1,NA,"NaN",NA
"3153","GO",34620,22,97,0,0,1,NA,"NaN",NA
"3154","GO",34622,22,97,0,0,1,NA,"NaN",NA
"3155","GO",34627,22,97,0,0,1,NA,"NaN",NA
"3156","GO",34628,22,97,0,0,1,NA,"NaN",NA
"3157","GO",34635,22,97,0,0,1,NA,"NaN",NA
"3158","GO",34637,22,97,0,0,1,NA,"NaN",NA
"3159","GO",34639,0,18,22,79,0.0234,0.201,"Inf",0
"3160","GO",34641,22,97,0,0,1,NA,"NaN",NA
"3161","GO",34644,22,97,0,0,1,NA,"NaN",NA
"3162","GO",34645,22,97,0,0,1,NA,"NaN",NA
"3163","GO",34654,22,97,0,0,1,NA,"NaN",NA
"3164","GO",34655,22,97,0,0,1,NA,"NaN",NA
"3165","GO",34656,22,97,0,0,1,NA,"NaN",NA
"3166","GO",34660,22,97,0,0,1,NA,"NaN",NA
"3167","GO",34661,22,97,0,0,1,NA,"NaN",NA
"3168","GO",34708,22,97,0,0,1,NA,"NaN",NA
"3169","GO",34722,22,95,0,2,1,-0.062,"0.000",Inf
"3170","GO",34755,22,97,0,0,1,NA,"NaN",NA
"3171","GO",34762,22,97,0,0,1,NA,"NaN",NA
"3172","GO",34763,22,97,0,0,1,NA,"NaN",NA
"3173","GO",34764,22,96,0,1,1,-0.044,"0.000",Inf
"3174","GO",34765,22,97,0,0,1,NA,"NaN",NA
"3175","GO",34766,22,97,0,0,1,NA,"NaN",NA
"3176","GO",34767,22,96,0,1,1,-0.044,"0.000",Inf
"3177","GO",34775,22,97,0,0,1,NA,"NaN",NA
"3178","GO",34979,22,96,0,1,1,-0.044,"0.000",Inf
"3179","GO",34983,22,96,0,1,1,-0.044,"0.000",Inf
"3180","GO",34986,22,97,0,0,1,NA,"NaN",NA
"3181","GO",35091,0,1,22,96,1,0.044,"Inf",0
"3182","GO",35194,22,95,0,2,1,-0.062,"0.000",Inf
"3183","GO",35250,0,1,22,96,1,0.044,"Inf",0
"3184","GO",35251,22,75,0,22,0.0122,-0.227,"0.000",Inf
"3185","GO",35303,19,63,3,34,0.0726,-0.18,"0.293",3.42
"3186","GO",35304,19,43,3,54,0.000325,-0.327,"0.126",7.95
"3187","GO",35306,19,43,3,54,0.000325,-0.327,"0.126",7.95
"3188","GO",35307,19,43,3,54,0.000325,-0.327,"0.126",7.95
"3189","GO",35312,22,97,0,0,1,NA,"NaN",NA
"3190","GO",35326,20,56,2,41,0.00294,-0.268,"0.137",7.32
"3191","GO",35335,2,5,20,92,0.612,-0.065,"0.543",1.84
"3192","GO",35368,13,29,9,68,0.0135,-0.237,"0.295",3.39
"3193","GO",35375,0,0,22,97,1,NA,"NaN",NA
"3194","GO",35383,22,97,0,0,1,NA,"NaN",NA
"3195","GO",35384,22,97,0,0,1,NA,"NaN",NA
"3196","GO",35429,0,4,22,93,1,0.089,"Inf",0
"3197","GO",35433,22,81,0,16,0.0405,-0.188,"0.000",Inf
"3198","GO",35434,22,59,0,38,8.77e-05,-0.326,"0.000",Inf
"3199","GO",35435,22,97,0,0,1,NA,"NaN",NA
"3200","GO",35438,22,97,0,0,1,NA,"NaN",NA
"3201","GO",35442,22,97,0,0,1,NA,"NaN",NA
"3202","GO",35443,22,97,0,0,1,NA,"NaN",NA
"3203","GO",35444,22,96,0,1,1,-0.044,"0.000",Inf
"3204","GO",35461,0,19,22,78,0.0222,0.208,"Inf",0
"3205","GO",35539,22,96,0,1,1,-0.044,"0.000",Inf
"3206","GO",35556,22,97,0,0,1,NA,"NaN",NA
"3207","GO",35596,22,97,0,0,1,NA,"NaN",NA
"3208","GO",35597,22,96,0,1,1,-0.044,"0.000",Inf
"3209","GO",35599,22,38,0,59,4.48e-08,-0.472,"0.000",Inf
"3210","GO",35600,22,96,0,1,1,-0.044,"0.000",Inf
"3211","GO",35601,22,97,0,0,1,NA,"NaN",NA
"3212","GO",35639,22,97,0,0,1,NA,"NaN",NA
"3213","GO",35672,22,97,0,0,1,NA,"NaN",NA
"3214","GO",35673,22,97,0,0,1,NA,"NaN",NA
"3215","GO",35690,22,97,0,0,1,NA,"NaN",NA
"3216","GO",35710,0,1,22,96,1,0.044,"Inf",0
"3217","GO",35725,22,97,0,0,1,NA,"NaN",NA
"3218","GO",35821,22,97,0,0,1,NA,"NaN",NA
"3219","GO",35864,0,1,22,96,1,0.044,"Inf",0
"3220","GO",35870,22,96,0,1,1,-0.044,"0.000",Inf
"3221","GO",35888,0,18,22,79,0.0234,0.201,"Inf",0
"3222","GO",35890,4,31,18,66,0.3,0.117,"2.110",0.473
"3223","GO",35891,4,31,18,66,0.3,0.117,"2.110",0.473
"3224","GO",35966,22,97,0,0,1,NA,"NaN",NA
"3225","GO",35967,22,97,0,0,1,NA,"NaN",NA
"3226","GO",35999,22,97,0,0,1,NA,"NaN",NA
"3227","GO",36001,22,97,0,0,1,NA,"NaN",NA
"3228","GO",36009,21,97,1,0,0.185,0.193,"Inf",0
"3229","GO",36048,22,96,0,1,1,-0.044,"0.000",Inf
"3230","GO",36049,22,96,0,1,1,-0.044,"0.000",Inf
"3231","GO",36055,22,96,0,1,1,-0.044,"0.000",Inf
"3232","GO",36065,2,0,20,97,0.0329,-0.275,"0.000",Inf
"3233","GO",36088,0,2,22,95,1,0.062,"Inf",0
"3234","GO",36094,22,97,0,0,1,NA,"NaN",NA
"3235","GO",36103,0,7,22,90,0.346,0.119,"Inf",0
"3236","GO",36104,0,7,22,90,0.346,0.119,"Inf",0
"3237","GO",36172,0,2,22,95,1,0.062,"Inf",0
"3238","GO",36173,22,29,0,68,3.03e-10,-0.55,"0.000",Inf
"3239","GO",36211,22,97,0,0,1,NA,"NaN",NA
"3240","GO",36218,21,96,1,1,0.337,0.106,"4.570",0.219
"3241","GO",36220,22,96,0,1,1,-0.044,"0.000",Inf
"3242","GO",36221,21,96,1,1,0.337,0.106,"4.570",0.219
"3243","GO",36222,22,96,0,1,1,-0.044,"0.000",Inf
"3244","GO",36245,0,4,22,93,1,0.089,"Inf",0
"3245","GO",36265,22,97,0,0,1,NA,"NaN",NA
"3246","GO",36289,21,96,1,1,0.337,0.106,"4.570",0.219
"3247","GO",36293,0,1,22,96,1,0.044,"Inf",0
"3248","GO",36307,22,94,0,3,1,-0.077,"0.000",Inf
"3249","GO",36308,21,95,1,2,0.462,0.062,"2.260",0.442
"3250","GO",36355,22,93,0,4,1,-0.089,"0.000",Inf
"3251","GO",36361,22,97,0,0,1,NA,"NaN",NA
"3252","GO",36374,22,95,0,2,1,-0.062,"0.000",Inf
"3253","GO",36397,22,35,0,62,6.77e-09,-0.497,"0.000",Inf
"3254","GO",36405,5,0,17,97,0.000144,-0.44,"0.000",Inf
"3255","GO",36406,5,0,17,97,0.000144,-0.44,"0.000",Inf
"3256","GO",36440,22,97,0,0,1,NA,"NaN",NA
"3257","GO",36442,22,97,0,0,1,NA,"NaN",NA
"3258","GO",36455,22,97,0,0,1,NA,"NaN",NA
"3259","GO",36460,0,10,22,87,0.205,0.144,"Inf",0
"3260","GO",36506,22,97,0,0,1,NA,"NaN",NA
"3261","GO",36524,2,4,20,93,0.307,-0.088,"0.430",2.33
"3262","GO",36525,2,4,20,93,0.307,-0.088,"0.430",2.33
"3263","GO",38083,2,7,20,90,0.671,-0.028,"0.778",1.29
"3264","GO",39633,4,31,18,66,0.3,0.117,"2.110",0.473
"3265","GO",39678,2,5,20,92,0.612,-0.065,"0.543",1.84
"3266","GO",39695,0,1,22,96,1,0.044,"Inf",0
"3267","GO",40007,22,58,0,39,7.71e-05,-0.333,"0.000",Inf
"3268","GO",40008,22,97,0,0,1,NA,"NaN",NA
"3269","GO",40011,22,97,0,0,1,NA,"NaN",NA
"3270","GO",40012,22,50,0,47,4.33e-06,-0.385,"0.000",Inf
"3271","GO",40013,17,20,5,77,9.05e-07,-0.475,"0.0764",13.1
"3272","GO",40029,22,95,0,2,1,-0.062,"0.000",Inf
"3273","GO",40033,22,95,0,2,1,-0.062,"0.000",Inf
"3274","GO",42026,22,97,0,0,1,NA,"NaN",NA
"3275","GO",42030,22,96,0,1,1,-0.044,"0.000",Inf
"3276","GO",42035,0,1,22,96,1,0.044,"Inf",0
"3277","GO",42036,0,1,22,96,1,0.044,"Inf",0
"3278","GO",42044,22,50,0,47,4.33e-06,-0.385,"0.000",Inf
"3279","GO",42083,22,97,0,0,1,NA,"NaN",NA
"3280","GO",42084,22,96,0,1,1,-0.044,"0.000",Inf
"3281","GO",42085,22,74,0,23,0.00682,-0.233,"0.000",Inf
"3282","GO",42088,0,1,22,96,1,0.044,"Inf",0
"3283","GO",42092,0,1,22,96,1,0.044,"Inf",0
"3284","GO",42093,0,1,22,96,1,0.044,"Inf",0
"3285","GO",42108,0,1,22,96,1,0.044,"Inf",0
"3286","GO",42110,0,1,22,96,1,0.044,"Inf",0
"3287","GO",42113,0,1,22,96,1,0.044,"Inf",0
"3288","GO",42126,2,2,20,95,0.155,-0.151,"0.211",4.75
"3289","GO",42127,0,1,22,96,1,0.044,"Inf",0
"3290","GO",42128,2,1,20,96,0.0875,-0.2,"0.104",9.6
"3291","GO",42132,22,96,0,1,1,-0.044,"0.000",Inf
"3292","GO",42133,22,97,0,0,1,NA,"NaN",NA
"3293","GO",42135,22,97,0,0,1,NA,"NaN",NA
"3294","GO",42136,22,97,0,0,1,NA,"NaN",NA
"3295","GO",42147,0,1,22,96,1,0.044,"Inf",0
"3296","GO",42150,22,97,0,0,1,NA,"NaN",NA
"3297","GO",42157,22,97,0,0,1,NA,"NaN",NA
"3298","GO",42158,22,97,0,0,1,NA,"NaN",NA
"3299","GO",42168,22,97,0,0,1,NA,"NaN",NA
"3300","GO",42171,22,97,0,0,1,NA,"NaN",NA
"3301","GO",42176,22,96,0,1,1,-0.044,"0.000",Inf
"3302","GO",42178,0,2,22,95,1,0.062,"Inf",0
"3303","GO",42180,22,97,0,0,1,NA,"NaN",NA
"3304","GO",42181,22,97,0,0,1,NA,"NaN",NA
"3305","GO",42182,22,97,0,0,1,NA,"NaN",NA
"3306","GO",42219,0,20,22,77,0.0228,0.214,"Inf",0
"3307","GO",42221,22,97,0,0,1,NA,"NaN",NA
"3308","GO",42245,21,97,1,0,0.185,0.193,"Inf",0
"3309","GO",42254,22,97,0,0,1,NA,"NaN",NA
"3310","GO",42255,22,97,0,0,1,NA,"NaN",NA
"3311","GO",42256,22,97,0,0,1,NA,"NaN",NA
"3312","GO",42273,22,97,0,0,1,NA,"NaN",NA
"3313","GO",42274,22,97,0,0,1,NA,"NaN",NA
"3314","GO",42277,22,97,0,0,1,NA,"NaN",NA
"3315","GO",42278,22,97,0,0,1,NA,"NaN",NA
"3316","GO",42279,22,83,0,14,0.0698,-0.174,"0.000",Inf
"3317","GO",42286,22,97,0,0,1,NA,"NaN",NA
"3318","GO",42301,22,97,0,0,1,NA,"NaN",NA
"3319","GO",42304,22,97,0,0,1,NA,"NaN",NA
"3320","GO",42325,22,97,0,0,1,NA,"NaN",NA
"3321","GO",42327,22,97,0,0,1,NA,"NaN",NA
"3322","GO",42330,22,97,0,0,1,NA,"NaN",NA
"3323","GO",42350,3,7,19,90,0.391,-0.09,"0.493",2.03
"3324","GO",42357,21,97,1,0,0.185,0.193,"Inf",0
"3325","GO",42362,22,97,0,0,1,NA,"NaN",NA
"3326","GO",42364,22,97,0,0,1,NA,"NaN",NA
"3327","GO",42371,22,97,0,0,1,NA,"NaN",NA
"3328","GO",42373,22,97,0,0,1,NA,"NaN",NA
"3329","GO",42380,22,97,0,0,1,NA,"NaN",NA
"3330","GO",42398,22,97,0,0,1,NA,"NaN",NA
"3331","GO",42401,22,97,0,0,1,NA,"NaN",NA
"3332","GO",42402,0,19,22,78,0.0222,0.208,"Inf",0
"3333","GO",42407,0,1,22,96,1,0.044,"Inf",0
"3334","GO",42413,0,20,22,77,0.0228,0.214,"Inf",0
"3335","GO",42430,22,97,0,0,1,NA,"NaN",NA
"3336","GO",42435,22,97,0,0,1,NA,"NaN",NA
"3337","GO",42436,0,17,22,80,0.0396,0.194,"Inf",0
"3338","GO",42440,22,97,0,0,1,NA,"NaN",NA
"3339","GO",42445,0,2,22,95,1,0.062,"Inf",0
"3340","GO",42447,0,2,22,95,1,0.062,"Inf",0
"3341","GO",42450,22,97,0,0,1,NA,"NaN",NA
"3342","GO",42451,22,97,0,0,1,NA,"NaN",NA
"3343","GO",42453,0,34,22,63,0.000395,0.301,"Inf",0
"3344","GO",42454,22,97,0,0,1,NA,"NaN",NA
"3345","GO",42455,22,97,0,0,1,NA,"NaN",NA
"3346","GO",42493,22,97,0,0,1,NA,"NaN",NA
"3347","GO",42534,0,1,22,96,1,0.044,"Inf",0
"3348","GO",42536,0,1,22,96,1,0.044,"Inf",0
"3349","GO",42537,22,59,0,38,8.77e-05,-0.326,"0.000",Inf
"3350","GO",42538,22,97,0,0,1,NA,"NaN",NA
"3351","GO",42542,22,97,0,0,1,NA,"NaN",NA
"3352","GO",42545,21,97,1,0,0.185,0.193,"Inf",0
"3353","GO",42546,22,97,0,0,1,NA,"NaN",NA
"3354","GO",42558,22,97,0,0,1,NA,"NaN",NA
"3355","GO",42559,22,97,0,0,1,NA,"NaN",NA
"3356","GO",42575,22,97,0,0,1,NA,"NaN",NA
"3357","GO",42577,22,96,0,1,1,-0.044,"0.000",Inf
"3358","GO",42578,22,97,0,0,1,NA,"NaN",NA
"3359","GO",42586,22,97,0,0,1,NA,"NaN",NA
"3360","GO",42592,22,97,0,0,1,NA,"NaN",NA
"3361","GO",42594,22,97,0,0,1,NA,"NaN",NA
"3362","GO",42597,22,97,0,0,1,NA,"NaN",NA
"3363","GO",42601,0,1,22,96,1,0.044,"Inf",0
"3364","GO",42602,22,97,0,0,1,NA,"NaN",NA
"3365","GO",42622,0,0,22,97,1,NA,"NaN",NA
"3366","GO",42623,22,97,0,0,1,NA,"NaN",NA
"3367","GO",42625,22,97,0,0,1,NA,"NaN",NA
"3368","GO",42626,22,97,0,0,1,NA,"NaN",NA
"3369","GO",42698,0,1,22,96,1,0.044,"Inf",0
"3370","GO",42709,22,96,0,1,1,-0.044,"0.000",Inf
"3371","GO",42710,22,97,0,0,1,NA,"NaN",NA
"3372","GO",42723,22,97,0,0,1,NA,"NaN",NA
"3373","GO",42724,22,97,0,0,1,NA,"NaN",NA
"3374","GO",42726,22,97,0,0,1,NA,"NaN",NA
"3375","GO",42727,22,97,0,0,1,NA,"NaN",NA
"3376","GO",42732,0,9,22,88,0.207,0.136,"Inf",0
"3377","GO",42737,22,97,0,0,1,NA,"NaN",NA
"3378","GO",42742,0,2,22,95,1,0.062,"Inf",0
"3379","GO",42743,22,74,0,23,0.00682,-0.233,"0.000",Inf
"3380","GO",42744,22,74,0,23,0.00682,-0.233,"0.000",Inf
"3381","GO",42763,0,3,22,94,1,0.077,"Inf",0
"3382","GO",42764,0,2,22,95,1,0.062,"Inf",0
"3383","GO",42770,0,1,22,96,1,0.044,"Inf",0
"3384","GO",42771,0,1,22,96,1,0.044,"Inf",0
"3385","GO",42773,22,97,0,0,1,NA,"NaN",NA
"3386","GO",42775,22,97,0,0,1,NA,"NaN",NA
"3387","GO",42776,0,1,22,96,1,0.044,"Inf",0
"3388","GO",42777,22,97,0,0,1,NA,"NaN",NA
"3389","GO",42780,22,97,0,0,1,NA,"NaN",NA
"3390","GO",42788,22,94,0,3,1,-0.077,"0.000",Inf
"3391","GO",42802,22,97,0,0,1,NA,"NaN",NA
"3392","GO",42803,22,97,0,0,1,NA,"NaN",NA
"3393","GO",42816,22,97,0,0,1,NA,"NaN",NA
"3394","GO",42817,0,15,22,82,0.0702,0.181,"Inf",0
"3395","GO",42819,22,97,0,0,1,NA,"NaN",NA
"3396","GO",42822,22,97,0,0,1,NA,"NaN",NA
"3397","GO",42823,22,97,0,0,1,NA,"NaN",NA
"3398","GO",42832,0,1,22,96,1,0.044,"Inf",0
"3399","GO",42834,21,97,1,0,0.185,0.193,"Inf",0
"3400","GO",42836,0,1,22,96,1,0.044,"Inf",0
"3401","GO",42838,0,1,22,96,1,0.044,"Inf",0
"3402","GO",42839,0,1,22,96,1,0.044,"Inf",0
"3403","GO",42840,0,1,22,96,1,0.044,"Inf",0
"3404","GO",42843,0,9,22,88,0.207,0.136,"Inf",0
"3405","GO",42851,22,95,0,2,1,-0.062,"0.000",Inf
"3406","GO",42852,22,95,0,2,1,-0.062,"0.000",Inf
"3407","GO",42866,22,97,0,0,1,NA,"NaN",NA
"3408","GO",42867,0,3,22,94,1,0.077,"Inf",0
"3409","GO",42873,0,4,22,93,1,0.089,"Inf",0
"3410","GO",42879,0,4,22,93,1,0.089,"Inf",0
"3411","GO",42883,22,97,0,0,1,NA,"NaN",NA
"3412","GO",42886,22,97,0,0,1,NA,"NaN",NA
"3413","GO",42887,22,97,0,0,1,NA,"NaN",NA
"3414","GO",42891,22,97,0,0,1,NA,"NaN",NA
"3415","GO",42895,22,97,0,0,1,NA,"NaN",NA
"3416","GO",42906,0,7,22,90,0.346,0.119,"Inf",0
"3417","GO",42907,0,7,22,90,0.346,0.119,"Inf",0
"3418","GO",42908,0,3,22,94,1,0.077,"Inf",0
"3419","GO",42910,0,3,22,94,1,0.077,"Inf",0
"3420","GO",42930,22,97,0,0,1,NA,"NaN",NA
"3421","GO",42937,22,45,0,52,5.52e-07,-0.42,"0.000",Inf
"3422","GO",42938,22,97,0,0,1,NA,"NaN",NA
"3423","GO",42939,22,97,0,0,1,NA,"NaN",NA
"3424","GO",42940,0,8,22,89,0.349,0.128,"Inf",0
"3425","GO",42942,0,8,22,89,0.349,0.128,"Inf",0
"3426","GO",42943,0,3,22,94,1,0.077,"Inf",0
"3427","GO",42945,0,3,22,94,1,0.077,"Inf",0
"3428","GO",42953,22,97,0,0,1,NA,"NaN",NA
"3429","GO",42954,22,97,0,0,1,NA,"NaN",NA
"3430","GO",42960,2,15,20,82,0.736,0.071,"1.830",0.547
"3431","GO",42968,0,1,22,96,1,0.044,"Inf",0
"3432","GO",42970,0,1,22,96,1,0.044,"Inf",0
"3433","GO",42979,22,97,0,0,1,NA,"NaN",NA
"3434","GO",42981,0,1,22,96,1,0.044,"Inf",0
"3435","GO",42995,22,97,0,0,1,NA,"NaN",NA
"3436","GO",43005,0,1,22,96,1,0.044,"Inf",0
"3437","GO",43021,22,97,0,0,1,NA,"NaN",NA
"3438","GO",43022,22,97,0,0,1,NA,"NaN",NA
"3439","GO",43023,22,97,0,0,1,NA,"NaN",NA
"3440","GO",43024,22,97,0,0,1,NA,"NaN",NA
"3441","GO",43038,22,97,0,0,1,NA,"NaN",NA
"3442","GO",43039,22,97,0,0,1,NA,"NaN",NA
"3443","GO",43043,22,97,0,0,1,NA,"NaN",NA
"3444","GO",43062,0,1,22,96,1,0.044,"Inf",0
"3445","GO",43066,0,1,22,96,1,0.044,"Inf",0
"3446","GO",43067,0,1,22,96,1,0.044,"Inf",0
"3447","GO",43069,0,1,22,96,1,0.044,"Inf",0
"3448","GO",43085,22,97,0,0,1,NA,"NaN",NA
"3449","GO",43086,22,97,0,0,1,NA,"NaN",NA
"3450","GO",43087,22,97,0,0,1,NA,"NaN",NA
"3451","GO",43090,0,2,22,95,1,0.062,"Inf",0
"3452","GO",43093,22,97,0,0,1,NA,"NaN",NA
"3453","GO",43094,22,97,0,0,1,NA,"NaN",NA
"3454","GO",43096,22,97,0,0,1,NA,"NaN",NA
"3455","GO",43097,22,97,0,0,1,NA,"NaN",NA
"3456","GO",43100,21,94,1,3,0.564,0.031,"1.490",0.67
"3457","GO",43101,22,97,0,0,1,NA,"NaN",NA
