GO_term term CLIN1_Pr NOCLIN_Pr CLIN1_Abs NOCLIN_Abs
GO 32588 1 0 22 97
GO 32649 0 1 23 96
GO 32653 0 1 23 96
GO 32677 0 1 23 96
GO 32680 0 1 23 96
GO 32717 0 1 23 96
GO 32720 0 1 23 96
GO 32729 0 1 23 96
GO 32733 0 1 23 96
GO 32774 23 97 0 0
GO 32775 23 97 0 0
GO 32776 0 10 23 87
GO 32780 23 96 0 1
GO 32781 23 96 0 1
GO 32784 23 96 0 1
GO 32787 23 97 0 0
GO 32790 23 97 0 0
GO 32794 23 96 0 1
GO 32843 23 97 0 0
GO 32870 0 1 23 96
GO 32879 23 97 0 0
GO 32880 23 97 0 0
GO 32881 23 97 0 0
GO 32885 23 94 0 3
GO 32890 23 96 0 1
GO 32892 23 96 0 1
GO 32940 23 97 0 0
GO 32950 1 31 22 66
GO 32951 1 31 22 66
GO 32954 23 97 0 0
GO 32955 23 97 0 0
GO 32973 23 97 0 0
GO 32977 23 97 0 0
GO 32978 23 97 0 0
GO 32981 0 1 23 96
GO 32984 23 97 0 0
GO 32988 23 97 0 0
GO 32989 0 2 23 95
GO 32991 23 97 0 0
GO 32993 23 97 0 0
GO 32995 0 1 23 96
GO 32996 0 1 23 96
GO 33013 23 97 0 0
GO 33014 23 97 0 0
GO 33036 23 97 0 0
GO 33043 23 96 0 1
GO 33044 23 96 0 1
GO 33051 1 26 22 71
GO 33094 0 2 23 95
GO 33108 0 1 23 96
GO 33120 22 94 1 3
GO 33157 23 97 0 0
GO 33177 23 97 0 0
GO 33178 23 97 0 0
GO 33194 23 97 0 0
GO 33195 23 96 0 1
GO 33202 23 97 0 0
GO 33212 23 96 0 1
GO 33214 23 96 0 1
GO 33218 23 97 0 0
GO 33220 23 96 0 1
GO 33228 23 97 0 0
GO 33229 23 44 0 53
GO 33238 23 97 0 0
GO 33241 23 97 0 0
GO 33256 0 1 23 96
GO 33257 0 1 23 96
GO 33281 23 97 0 0
GO 33293 23 97 0 0
GO 33317 23 97 0 0
GO 33345 23 95 0 2
GO 33353 23 97 0 0
GO 33359 23 96 0 1
GO 33365 23 97 0 0
GO 33383 23 96 0 1
GO 33384 23 96 0 1
GO 33499 23 90 0 7
GO 33526 23 97 0 0
GO 33539 23 97 0 0
GO 33542 23 97 0 0
GO 33554 23 97 0 0
GO 33558 23 97 0 0
GO 33567 23 97 0 0
GO 33585 23 96 0 1
GO 33592 23 97 0 0
GO 33643 12 4 11 93
GO 33644 0 1 23 96
GO 33646 12 3 11 94
GO 33647 0 0 23 97
GO 33648 0 0 23 97
GO 33655 0 0 23 97
GO 33674 23 97 0 0
GO 33676 23 97 0 0
GO 33677 23 97 0 0
GO 33680 23 97 0 0
GO 33692 23 97 0 0
GO 33711 22 97 1 0
GO 33719 23 39 0 58
GO 33736 0 7 23 90
GO 33739 23 97 0 0
GO 33745 23 96 0 1
GO 33748 0 1 23 96
GO 33785 22 97 1 0
GO 33786 22 97 1 0
GO 33812 0 1 23 96
GO 33817 23 97 0 0
GO 33818 21 95 2 2
GO 33819 23 97 0 0
GO 33825 0 2 23 95
GO 33856 23 96 0 1
GO 33862 23 97 0 0
GO 33863 0 3 23 94
GO 33865 23 97 0 0
GO 33866 23 97 0 0
GO 33875 23 97 0 0
GO 33890 23 97 0 0
GO 33993 0 1 23 96
GO 34017 23 96 0 1
GO 34023 23 70 0 27
GO 34028 23 82 0 15
GO 34030 23 97 0 0
GO 34032 23 97 0 0
GO 34033 23 97 0 0
GO 34035 23 97 0 0
GO 34040 23 97 0 0
GO 34057 23 96 0 1
GO 34058 0 1 23 96
GO 34061 23 97 0 0
GO 34062 23 97 0 0
GO 34192 0 8 23 89
GO 34194 0 8 23 89
GO 34198 23 97 0 0
GO 34200 23 97 0 0
GO 34203 23 97 0 0
GO 34204 23 97 0 0
GO 34212 23 97 0 0
GO 34213 23 96 0 1
GO 34214 23 97 0 0
GO 34219 23 97 0 0
GO 34220 23 97 0 0
GO 34221 0 2 23 95
GO 34224 0 1 23 96
GO 34227 23 97 0 0
GO 34248 23 97 0 0
GO 34249 23 97 0 0
GO 34250 23 97 0 0
GO 34257 22 4 1 93
GO 34258 22 4 1 93
GO 34293 0 2 23 95
GO 34308 23 97 0 0
GO 34309 22 95 1 2
GO 34311 23 97 0 0
GO 34312 23 97 0 0
GO 34335 23 97 0 0
GO 34336 22 94 1 3
GO 34337 23 97 0 0
GO 34353 23 95 0 2
GO 34355 23 97 0 0
GO 34404 23 97 0 0
GO 34421 23 97 0 0
GO 34440 23 97 0 0
GO 34458 23 97 0 0
GO 34459 23 96 0 1
GO 34470 23 97 0 0
GO 34471 23 97 0 0
GO 34504 0 1 23 96
GO 34552 21 96 2 1
GO 34567 0 11 23 86
GO 34599 23 97 0 0
GO 34605 23 97 0 0
GO 34611 23 97 0 0
GO 34613 23 97 0 0
GO 34614 23 97 0 0
GO 34618 23 97 0 0
GO 34620 23 97 0 0
GO 34622 23 97 0 0
GO 34627 23 97 0 0
GO 34628 23 97 0 0
GO 34635 23 97 0 0
GO 34637 23 97 0 0
GO 34639 0 18 23 79
GO 34641 23 97 0 0
GO 34644 23 97 0 0
GO 34645 23 97 0 0
GO 34654 23 97 0 0
GO 34655 23 97 0 0
GO 34656 23 97 0 0
GO 34660 23 97 0 0
GO 34661 23 97 0 0
GO 34708 23 97 0 0
GO 34722 23 95 0 2
GO 34755 23 97 0 0
GO 34762 23 97 0 0
GO 34763 23 97 0 0
GO 34764 23 96 0 1
GO 34765 23 97 0 0
GO 34766 23 97 0 0
GO 34767 23 96 0 1
GO 34775 23 97 0 0
GO 34979 23 96 0 1
GO 34983 23 96 0 1
GO 34986 23 97 0 0
GO 35091 0 1 23 96
GO 35194 23 95 0 2
GO 35250 0 1 23 96
GO 35251 20 75 3 22
GO 35303 21 63 2 34
GO 35304 21 43 2 54
GO 35306 21 43 2 54
GO 35307 21 43 2 54
GO 35312 23 97 0 0
GO 35326 22 56 1 41
GO 35335 0 5 23 92
GO 35368 22 29 1 68
GO 35375 3 0 20 97
GO 35383 23 97 0 0
GO 35384 23 97 0 0
GO 35429 0 4 23 93
GO 35433 2 81 21 16
GO 35434 23 59 0 38
GO 35435 23 97 0 0
GO 35438 23 97 0 0
GO 35442 23 97 0 0
GO 35443 23 97 0 0
GO 35444 23 96 0 1
GO 35461 21 19 2 78
GO 35539 23 96 0 1
GO 35556 23 97 0 0
GO 35596 23 97 0 0
GO 35597 23 96 0 1
GO 35599 23 38 0 59
GO 35600 23 96 0 1
GO 35601 23 97 0 0
GO 35639 23 97 0 0
GO 35672 23 97 0 0
GO 35673 23 97 0 0
GO 35690 23 97 0 0
GO 35710 0 1 23 96
GO 35725 23 97 0 0
GO 35821 23 97 0 0
GO 35864 0 1 23 96
GO 35870 23 96 0 1
GO 35888 0 18 23 79
GO 35890 4 31 19 66
GO 35891 4 31 19 66
GO 35966 23 97 0 0
GO 35967 23 97 0 0
GO 35999 23 97 0 0
GO 36001 22 97 1 0
GO 36009 23 97 0 0
GO 36048 23 96 0 1
GO 36049 23 96 0 1
GO 36055 23 96 0 1
GO 36065 0 0 23 97
GO 36088 0 2 23 95
GO 36094 23 97 0 0
GO 36103 0 7 23 90
GO 36104 0 7 23 90
GO 36172 0 2 23 95
GO 36173 1 29 22 68
GO 36211 23 97 0 0
GO 36218 23 96 0 1
GO 36220 23 96 0 1
GO 36221 23 96 0 1
GO 36222 23 96 0 1
GO 36245 22 4 1 93
GO 36265 23 97 0 0
GO 36289 23 96 0 1
GO 36293 3 1 20 96
GO 36307 23 94 0 3
GO 36308 23 95 0 2
GO 36355 23 93 0 4
GO 36361 23 97 0 0
GO 36374 23 95 0 2
GO 36397 23 35 0 62
GO 36405 0 0 23 97
GO 36406 0 0 23 97
GO 36440 23 97 0 0
GO 36442 23 97 0 0
GO 36455 23 97 0 0
GO 36460 0 10 23 87
GO 36506 23 97 0 0
GO 36524 0 4 23 93
GO 36525 0 4 23 93
GO 38083 0 7 23 90
GO 39633 4 31 19 66
GO 39678 1 5 22 92
GO 39695 0 1 23 96
GO 40007 23 58 0 39
GO 40008 23 97 0 0
GO 40011 23 97 0 0
GO 40012 21 50 2 47
GO 40013 2 20 21 77
GO 40029 23 95 0 2
GO 40033 23 95 0 2
GO 42026 23 97 0 0
GO 42030 23 96 0 1
GO 42035 0 1 23 96
GO 42036 0 1 23 96
GO 42044 18 50 5 47
GO 42083 23 97 0 0
GO 42084 23 96 0 1
GO 42085 23 74 0 23
GO 42088 0 1 23 96
GO 42092 0 1 23 96
GO 42093 0 1 23 96
GO 42108 0 1 23 96
GO 42110 0 1 23 96
GO 42113 0 1 23 96
GO 42126 0 2 23 95
GO 42127 0 1 23 96
GO 42128 0 1 23 96
GO 42132 23 96 0 1
GO 42133 23 97 0 0
GO 42135 23 97 0 0
GO 42136 23 97 0 0
GO 42147 0 1 23 96
GO 42150 23 97 0 0
GO 42157 23 97 0 0
GO 42158 23 97 0 0
GO 42168 23 97 0 0
GO 42171 22 97 1 0
GO 42176 23 96 0 1
GO 42178 0 2 23 95
GO 42180 23 97 0 0
GO 42181 23 97 0 0
GO 42182 23 97 0 0
GO 42219 22 20 1 77
GO 42221 23 97 0 0
GO 42245 23 97 0 0
GO 42254 23 97 0 0
GO 42255 23 97 0 0
GO 42256 23 97 0 0
GO 42273 23 97 0 0
GO 42274 23 97 0 0
GO 42277 23 97 0 0
GO 42278 23 97 0 0
GO 42279 23 83 0 14
GO 42286 23 97 0 0
GO 42301 23 97 0 0
GO 42304 23 97 0 0
GO 42325 23 97 0 0
GO 42327 23 97 0 0
GO 42330 23 97 0 0
GO 42350 0 7 23 90
GO 42357 23 97 0 0
GO 42362 23 97 0 0
GO 42364 23 97 0 0
GO 42371 23 97 0 0
GO 42373 23 97 0 0
GO 42380 23 97 0 0
GO 42398 23 97 0 0
GO 42401 23 97 0 0
GO 42402 22 19 1 78
GO 42407 1 1 22 96
GO 42413 22 20 1 77
GO 42430 23 97 0 0
GO 42435 23 97 0 0
GO 42436 22 17 1 80
GO 42440 23 97 0 0
GO 42445 0 2 23 95
GO 42447 0 2 23 95
GO 42450 23 97 0 0
GO 42451 23 97 0 0
GO 42453 1 34 22 63
GO 42454 23 97 0 0
GO 42455 23 97 0 0
GO 42493 23 97 0 0
GO 42534 0 1 23 96
GO 42536 0 1 23 96
GO 42537 23 59 0 38
GO 42538 23 97 0 0
GO 42542 23 97 0 0
GO 42545 23 97 0 0
GO 42546 23 97 0 0
GO 42558 23 97 0 0
GO 42559 23 97 0 0
GO 42575 23 97 0 0
GO 42577 23 96 0 1
GO 42578 23 97 0 0
GO 42586 23 97 0 0
GO 42592 23 97 0 0
GO 42594 23 97 0 0
GO 42597 23 97 0 0
GO 42601 0 1 23 96
GO 42602 23 97 0 0
GO 42622 1 0 22 97
GO 42623 23 97 0 0
GO 42625 23 97 0 0
GO 42626 23 97 0 0
GO 42698 0 1 23 96
GO 42709 23 96 0 1
GO 42710 23 97 0 0
GO 42723 23 97 0 0
GO 42724 23 97 0 0
GO 42726 23 97 0 0
GO 42727 23 97 0 0
GO 42732 0 9 23 88
GO 42737 23 97 0 0
GO 42742 0 2 23 95
GO 42743 22 74 1 23
GO 42744 22 74 1 23
GO 42763 0 3 23 94
GO 42764 0 2 23 95
GO 42770 0 1 23 96
GO 42771 0 1 23 96
GO 42773 23 97 0 0
GO 42775 23 97 0 0
GO 42776 1 1 22 96
GO 42777 23 97 0 0
GO 42780 23 97 0 0
GO 42788 23 94 0 3
GO 42802 23 97 0 0
GO 42803 23 97 0 0
GO 42816 23 97 0 0
GO 42817 0 15 23 82
GO 42819 23 97 0 0
GO 42822 23 97 0 0
GO 42823 23 97 0 0
GO 42832 0 1 23 96
GO 42834 22 97 1 0
GO 42836 0 1 23 96
GO 42838 0 1 23 96
GO 42839 0 1 23 96
GO 42840 0 1 23 96
GO 42843 0 9 23 88
GO 42851 23 95 0 2
GO 42852 23 95 0 2
GO 42866 23 97 0 0
GO 42867 0 3 23 94
GO 42873 0 4 23 93
GO 42879 0 4 23 93
GO 42883 23 97 0 0
GO 42886 23 97 0 0
GO 42887 23 97 0 0
GO 42891 23 97 0 0
GO 42895 23 97 0 0
GO 42906 0 7 23 90
GO 42907 0 7 23 90
GO 42908 0 3 23 94
GO 42910 0 3 23 94
GO 42930 23 97 0 0
GO 42937 23 45 0 52
GO 42938 23 97 0 0
GO 42939 23 97 0 0
GO 42940 0 8 23 89
GO 42942 0 8 23 89
GO 42943 0 3 23 94
GO 42945 0 3 23 94
GO 42953 23 97 0 0
GO 42954 23 97 0 0
GO 42960 0 15 23 82
GO 42968 0 1 23 96
GO 42970 0 1 23 96
GO 42979 23 97 0 0
GO 42981 1 1 22 96
GO 42995 23 97 0 0
GO 43005 1 1 22 96
GO 43021 23 97 0 0
GO 43022 23 97 0 0
GO 43023 23 97 0 0
GO 43024 23 97 0 0
GO 43038 23 97 0 0
GO 43039 23 97 0 0
GO 43043 23 97 0 0
GO 43062 0 1 23 96
GO 43066 0 1 23 96
GO 43067 1 1 22 96
GO 43069 0 1 23 96
GO 43085 23 97 0 0
GO 43086 23 97 0 0
GO 43087 23 97 0 0
GO 43090 0 2 23 95
GO 43093 23 97 0 0
GO 43094 23 97 0 0
GO 43096 23 97 0 0
GO 43097 23 97 0 0
GO 43100 2 94 21 3
GO 43101 23 97 0 0
GO 43102 23 97 0 0
GO 43103 23 73 0 24
GO 43111 1 3 22 94
GO 43137 23 97 0 0
GO 43138 23 97 0 0
GO 43140 23 97 0 0
GO 43142 23 97 0 0
GO 43150 1 4 22 93
GO 43157 23 94 0 3
GO 43163 23 97 0 0
GO 43164 23 97 0 0
GO 43165 23 97 0 0
GO 43167 23 97 0 0
GO 43168 23 97 0 0
GO 43169 23 97 0 0
GO 43170 23 97 0 0
GO 43171 23 97 0 0
GO 43173 23 97 0 0
GO 43174 23 97 0 0
GO 43175 23 97 0 0
GO 43177 23 97 0 0
GO 43178 0 1 23 96
GO 43190 23 97 0 0
GO 43199 1 29 22 68
GO 43200 23 97 0 0
GO 43201 23 97 0 0
GO 43207 23 97 0 0
GO 43211 0 12 23 85
GO 43213 23 97 0 0
GO 43225 23 97 0 0
GO 43226 23 97 0 0
GO 43227 23 97 0 0
GO 43228 23 97 0 0
GO 43229 23 97 0 0
GO 43231 23 97 0 0
GO 43232 23 97 0 0
GO 43233 23 97 0 0
GO 43244 23 97 0 0
GO 43253 0 1 23 96
GO 43254 23 97 0 0
GO 43255 23 94 0 3
GO 43269 23 97 0 0
GO 43270 23 96 0 1
GO 43271 23 97 0 0
GO 43273 23 97 0 0
GO 43333 23 97 0 0
GO 43335 23 97 0 0
GO 43364 23 96 0 1
GO 43365 23 96 0 1
GO 43367 0 1 23 96
GO 43412 23 97 0 0
GO 43413 21 97 2 0
GO 43414 23 97 0 0
GO 43418 0 1 23 96
GO 43420 0 4 23 93
GO 43431 23 97 0 0
GO 43433 23 97 0 0
GO 43436 23 97 0 0
GO 43446 0 6 23 91
GO 43448 0 6 23 91
GO 43462 23 97 0 0
GO 43467 23 97 0 0
GO 43470 23 95 0 2
GO 43471 23 95 0 2
GO 43484 22 94 1 3
GO 43487 23 97 0 0
GO 43488 23 97 0 0
GO 43489 23 97 0 0
GO 43492 23 97 0 0
GO 43527 23 97 0 0
GO 43530 23 96 0 1
GO 43531 23 97 0 0
GO 43543 23 97 0 0
GO 43545 23 97 0 0
GO 43546 23 97 0 0
GO 43547 23 97 0 0
GO 43549 23 97 0 0
GO 43555 23 96 0 1
GO 43562 23 94 0 3
GO 43565 23 97 0 0
GO 43570 6 1 17 96
GO 43571 6 1 17 96
GO 43590 23 97 0 0
GO 43596 23 96 0 1
GO 43601 23 96 0 1
GO 43603 23 97 0 0
GO 43604 23 97 0 0
GO 43605 0 3 23 94
GO 43621 23 96 0 1
GO 43624 23 97 0 0
GO 43628 23 97 0 0
GO 43631 23 97 0 0
GO 43632 23 96 0 1
GO 43647 23 96 0 1
GO 43648 23 97 0 0
GO 43649 23 96 0 1
GO 43650 23 97 0 0
GO 43656 12 3 11 94
GO 43657 12 4 11 93
GO 43682 1 0 22 97
GO 43686 23 97 0 0
GO 43687 23 97 0 0
GO 43708 23 97 0 0
GO 43711 23 97 0 0
GO 43726 23 97 0 0
GO 43737 8 1 15 96
GO 43751 23 43 0 54
GO 43765 23 96 0 1
GO 43768 23 96 0 1
GO 43771 23 97 0 0
GO 43798 0 1 23 96
GO 43828 23 91 0 6
GO 43846 23 97 0 0
GO 43847 23 97 0 0
GO 43856 22 97 1 0
GO 43865 23 91 0 6
GO 43872 0 1 23 96
GO 43874 23 97 0 0
GO 43891 23 96 0 1
GO 43893 2 81 21 16
GO 43900 22 78 1 19
GO 43901 22 78 1 19
GO 43902 0 1 23 96
GO 43903 0 0 23 97
GO 43906 23 97 0 0
GO 43907 23 95 0 2
GO 43918 22 16 1 81
GO 43933 23 97 0 0
GO 43934 0 3 23 94
GO 43935 0 2 23 95
GO 43952 23 97 0 0
GO 43953 23 97 0 0
GO 43957 23 58 0 39
GO 43963 23 96 0 1
GO 44003 23 97 0 0
GO 44004 23 97 0 0
GO 44010 23 97 0 0
GO 44011 23 96 0 1
GO 44036 23 97 0 0
GO 44038 23 97 0 0
GO 44042 23 97 0 0
GO 44068 23 96 0 1
GO 44070 23 97 0 0
GO 44085 23 97 0 0
GO 44087 23 97 0 0
GO 44089 23 97 0 0
GO 44091 23 97 0 0
GO 44092 23 97 0 0
GO 44093 23 97 0 0
GO 44106 23 97 0 0
GO 44110 0 1 23 96
GO 44116 0 1 23 96
GO 44117 0 1 23 96
GO 44119 0 1 23 96
GO 44174 0 0 23 97
GO 44175 0 0 23 97
GO 44179 23 96 0 1
GO 44183 23 97 0 0
GO 44208 23 94 0 3
GO 44212 23 97 0 0
GO 44215 12 4 11 93
GO 44216 12 4 11 93
GO 44217 12 4 11 93
GO 44218 0 1 23 96
GO 44237 23 97 0 0
GO 44238 23 97 0 0
GO 44242 23 97 0 0
GO 44247 0 30 23 67
GO 44248 23 97 0 0
GO 44249 23 97 0 0
GO 44255 23 97 0 0
GO 44257 23 97 0 0
GO 44260 23 97 0 0
GO 44262 23 97 0 0
GO 44264 23 97 0 0
GO 44265 23 97 0 0
GO 44267 23 97 0 0
GO 44270 23 97 0 0
GO 44271 23 97 0 0
GO 44272 23 97 0 0
GO 44273 21 97 2 0
GO 44275 23 97 0 0
GO 44279 0 1 23 96
GO 44281 23 97 0 0
GO 44282 23 97 0 0
GO 44283 23 97 0 0
GO 44318 23 97 0 0
GO 44352 0 1 23 96
GO 44354 0 1 23 96
GO 44355 23 97 0 0
GO 44364 23 97 0 0
GO 44374 23 96 0 1
GO 44389 0 2 23 95
GO 44391 23 97 0 0
GO 44403 23 97 0 0
GO 44406 0 1 23 96
GO 44409 23 97 0 0
GO 44411 1 5 22 92
GO 44419 23 97 0 0
GO 44421 22 14 1 83
GO 44422 23 97 0 0
GO 44423 6 23 17 74
GO 44424 23 97 0 0
GO 44425 23 97 0 0
GO 44427 23 97 0 0
GO 44428 23 97 0 0
GO 44429 1 3 22 94
GO 44431 1 1 22 96
GO 44433 0 1 23 96
GO 44434 0 1 23 96
GO 44435 0 1 23 96
GO 44440 0 1 23 96
GO 44441 1 0 22 97
GO 44444 23 97 0 0
GO 44445 23 97 0 0
GO 44446 23 97 0 0
GO 44452 23 96 0 1
GO 44454 23 96 0 1
GO 44455 1 2 22 95
GO 44459 23 97 0 0
GO 44461 23 97 0 0
GO 44462 23 97 0 0
GO 44463 23 97 0 0
GO 44464 23 97 0 0
GO 44501 23 96 0 1
GO 44547 21 1 2 96
GO 44550 23 97 0 0
GO 44569 23 86 0 11
GO 44620 23 96 0 1
GO 44650 0 1 23 96
GO 44659 4 31 19 66
GO 44661 4 31 19 66
GO 44703 0 3 23 94
GO 44715 23 96 0 1
GO 44716 23 96 0 1
GO 44728 23 97 0 0
GO 44729 23 96 0 1
GO 44764 23 97 0 0
GO 44769 23 97 0 0
GO 44776 23 97 0 0
GO 44780 0 7 23 90
GO 44781 0 7 23 90
GO 44786 23 97 0 0
GO 44787 23 97 0 0
GO 44799 0 2 23 95
GO 44815 23 96 0 1
GO 44872 23 97 0 0
GO 44873 23 97 0 0
GO 44874 23 97 0 0
GO 44877 23 97 0 0
GO 45004 23 97 0 0
GO 45005 23 97 0 0
GO 45013 23 96 0 1
GO 45017 23 97 0 0
GO 45047 23 97 0 0
GO 45064 0 1 23 96
GO 45074 0 1 23 96
GO 45082 0 1 23 96
GO 45087 0 1 23 96
GO 45117 0 3 23 94
GO 45127 20 3 3 94
GO 45137 0 1 23 96
GO 45152 23 97 0 0
GO 45181 23 96 0 1
GO 45182 23 97 0 0
GO 45184 23 97 0 0
GO 45185 0 1 23 96
GO 45203 23 97 0 0
GO 45226 23 88 0 9
GO 45229 23 97 0 0
GO 45239 23 97 0 0
GO 45240 23 97 0 0
GO 45250 23 97 0 0
GO 45252 23 97 0 0
GO 45254 23 97 0 0
GO 45259 23 97 0 0
GO 45260 23 97 0 0
GO 45261 23 97 0 0
GO 45262 23 97 0 0
GO 45263 23 97 0 0
GO 45264 23 97 0 0
GO 45271 0 11 23 86
GO 45272 0 10 23 87
GO 45273 23 97 0 0
GO 45274 23 97 0 0
GO 45275 1 1 22 96
GO 45277 1 2 22 95
GO 45281 23 97 0 0
GO 45282 23 97 0 0
GO 45283 0 7 23 90
GO 45284 0 7 23 90
GO 45321 0 1 23 96
GO 45324 0 1 23 96
GO 45333 23 97 0 0
GO 45337 23 96 0 1
GO 45338 23 96 0 1
GO 45414 0 1 23 96
GO 45415 0 1 23 96
GO 45437 23 83 0 14
GO 45454 23 97 0 0
GO 45717 0 24 23 73
GO 45719 23 94 0 3
GO 45723 23 97 0 0
GO 45727 23 97 0 0
GO 45732 23 96 0 1
GO 45733 23 97 0 0
GO 45740 23 97 0 0
GO 45752 0 1 23 96
GO 45786 23 97 0 0
GO 45807 0 1 23 96
GO 45819 23 95 0 2
GO 45828 23 91 0 6
GO 45833 23 97 0 0
GO 45834 23 97 0 0
GO 45848 23 96 0 1
GO 45851 23 97 0 0
GO 45852 0 4 23 93
GO 45859 23 97 0 0
GO 45860 23 97 0 0
GO 45861 23 91 0 6
GO 45862 23 97 0 0
GO 45892 23 97 0 0
GO 45893 23 97 0 0
GO 45900 23 97 0 0
GO 45903 23 97 0 0
GO 45911 23 96 0 1
GO 45912 23 97 0 0
GO 45913 23 95 0 2
GO 45922 0 24 23 73
GO 45923 23 97 0 0
GO 45926 23 94 0 3
GO 45927 0 1 23 96
GO 45930 23 97 0 0
GO 45934 23 97 0 0
GO 45935 23 97 0 0
GO 45936 23 97 0 0
GO 45937 23 97 0 0
GO 45944 0 1 23 96
GO 45947 23 97 0 0
GO 45948 23 97 0 0
GO 45974 23 95 0 2
GO 45975 23 95 0 2
GO 45980 0 6 23 91
GO 45990 23 96 0 1
GO 46031 23 97 0 0
GO 46033 23 94 0 3
GO 46034 23 97 0 0
GO 46035 23 97 0 0
GO 46036 23 97 0 0
GO 46037 23 97 0 0
GO 46039 23 97 0 0
GO 46040 23 97 0 0
GO 46046 23 97 0 0
GO 46047 23 97 0 0
GO 46049 23 97 0 0
GO 46050 23 97 0 0
GO 46051 23 97 0 0
GO 46052 23 97 0 0
GO 46058 23 94 0 3
GO 46060 23 97 0 0
GO 46061 23 97 0 0
GO 46065 23 66 0 31
GO 46070 23 97 0 0
GO 46072 23 96 0 1
GO 46073 23 36 0 61
GO 46075 23 97 0 0
GO 46076 23 97 0 0
GO 46077 23 96 0 1
GO 46078 23 96 0 1
GO 46080 23 97 0 0
GO 46081 23 97 0 0
GO 46083 23 96 0 1
GO 46084 23 96 0 1
GO 46085 23 97 0 0
GO 46086 23 94 0 3
GO 46087 23 96 0 1
GO 46092 23 96 0 1
GO 46094 1 34 22 63
GO 46098 0 6 23 91
GO 46100 23 79 0 18
GO 46101 23 74 0 23
GO 46102 23 87 0 10
GO 46103 23 73 0 24
GO 46104 23 97 0 0
GO 46108 23 97 0 0
GO 46112 23 97 0 0
GO 46113 23 96 0 1
GO 46115 1 34 22 63
GO 46116 23 97 0 0
GO 46121 23 96 0 1
GO 46122 1 34 22 63
GO 46124 1 34 22 63
GO 46125 23 97 0 0
GO 46127 23 96 0 1
GO 46128 23 97 0 0
GO 46129 23 97 0 0
GO 46130 23 87 0 10
GO 46131 23 97 0 0
GO 46132 23 97 0 0
GO 46133 23 97 0 0
GO 46134 23 97 0 0
GO 46135 23 97 0 0
GO 46144 23 97 0 0
GO 46145 23 95 0 2
GO 46146 23 97 0 0
GO 46148 23 97 0 0
GO 46164 23 97 0 0
GO 46165 23 97 0 0
GO 46166 23 97 0 0
GO 46168 0 4 23 93
GO 46173 23 97 0 0
GO 46174 23 97 0 0
GO 46176 23 97 0 0
GO 46177 23 97 0 0
GO 46183 1 22 22 75
GO 46184 23 97 0 0
GO 46185 23 97 0 0
GO 46189 0 1 23 96
GO 46209 23 94 0 3
GO 46210 23 94 0 3
GO 46218 22 17 1 80
GO 46219 23 97 0 0
GO 46256 23 45 0 52
GO 46260 23 45 0 52
GO 46263 23 45 0 52
GO 46316 1 22 22 75
GO 46341 23 97 0 0
GO 46342 0 1 23 96
GO 46346 0 5 23 92
GO 46348 16 39 7 58
GO 46349 23 97 0 0
GO 46351 23 96 0 1
GO 46364 23 97 0 0
GO 46365 23 97 0 0
GO 46368 0 7 23 90
GO 46373 1 12 22 85
GO 46377 1 30 22 67
GO 46378 7 32 16 65
GO 46379 23 88 0 9
GO 46383 0 2 23 95
GO 46385 23 97 0 0
GO 46386 23 97 0 0
GO 46390 23 97 0 0
GO 46391 23 97 0 0
GO 46392 0 1 23 96
GO 46394 23 97 0 0
GO 46395 23 97 0 0
GO 46396 0 3 23 94
GO 46397 0 3 23 94
GO 46400 23 97 0 0
GO 46401 23 97 0 0
GO 46402 4 19 19 78
GO 46415 0 1 23 96
GO 46416 23 97 0 0
GO 46417 23 97 0 0
GO 46421 23 96 0 1
GO 46425 0 1 23 96
GO 46426 0 1 23 96
GO 46428 23 97 0 0
GO 46429 23 97 0 0
GO 46434 23 97 0 0
GO 46436 23 97 0 0
GO 46437 23 95 0 2
GO 46439 23 97 0 0
GO 46440 23 53 0 44
GO 46451 23 97 0 0
GO 46452 23 97 0 0
GO 46459 23 97 0 0
GO 46466 0 1 23 96
GO 46467 23 97 0 0
GO 46471 23 97 0 0
GO 46474 23 97 0 0
GO 46475 0 1 23 96
GO 46479 0 1 23 96
GO 46483 23 97 0 0
GO 46484 22 97 1 0
GO 46486 23 97 0 0
GO 46487 23 97 0 0
GO 46490 23 97 0 0
GO 46493 23 97 0 0
GO 46496 23 97 0 0
GO 46498 23 97 0 0
GO 46500 23 97 0 0
GO 46501 23 97 0 0
GO 46502 23 95 0 2
GO 46503 0 1 23 96
GO 46514 0 1 23 96
GO 46527 20 77 3 20
GO 46537 23 97 0 0
GO 46545 0 1 23 96
GO 46566 22 2 1 95
GO 46583 23 97 0 0
GO 46618 23 97 0 0
GO 46631 0 1 23 96
GO 46632 0 1 23 96
GO 46649 0 1 23 96
GO 46653 23 97 0 0
GO 46654 23 97 0 0
GO 46655 23 96 0 1
GO 46656 23 96 0 1
GO 46660 0 1 23 96
GO 46661 0 1 23 96
GO 46677 23 97 0 0
GO 46678 23 97 0 0
GO 46685 23 97 0 0
GO 46686 21 5 2 92
GO 46688 23 96 0 1
GO 46689 23 97 0 0
GO 46690 23 96 0 1
GO 46700 23 97 0 0
GO 46710 23 97 0 0
GO 46716 1 1 22 96
GO 46718 23 97 0 0
GO 46729 0 1 23 96
GO 46777 23 97 0 0
GO 46790 23 96 0 1
GO 46798 0 1 23 96
